date,i_m1sum,i_power,i_temp1,i_temp2,i_temp3
2022-07-31 20:00:00,-0.6549058279375669,-0.3702940584937562,0.7258353374392108,0.6711230119185072,0.12792102163133764
2022-07-31 20:15:00,-0.6549058279375669,-0.3702940584937562,0.7029092542555256,0.6544113572887577,0.06911212311689895
2022-07-31 20:30:00,-0.6549058279375669,-0.3702940584937562,0.6799831710718404,0.6460555299738828,0.042974834888259525
2022-07-31 20:45:00,-0.6549058279375669,-0.3702940584937562,0.6570570878881552,0.6293438753441332,0.02337186871677996
2022-07-31 21:00:00,-0.6549058279375669,-0.3702940584937562,0.6570570878881552,0.6209880480292583,0.0037689025453003957
2022-07-31 21:15:00,-0.6549058279375669,-0.3702940584937562,0.63413100470447,0.6126322207143835,-0.015834063626179166
2022-07-31 21:30:00,-0.6549058279375669,-0.3702940584937562,0.6112049215207849,0.6042763933995087,-0.028902707740498877
2022-07-31 21:45:00,-0.6549058279375669,-0.3702940584937562,0.5882788383370997,0.5959205660846338,-0.04197135185481859
2022-07-31 22:00:00,-0.6549058279375669,-0.3702940584937562,0.5653527551534144,0.5875647387697591,-0.05503999596913829
2022-07-31 22:15:00,-0.6549058279375669,-0.3702940584937562,0.5424266719697293,0.5792089114548843,-0.068108640083458
2022-07-31 22:30:00,-0.6549058279375669,-0.3702940584937562,0.5195005887860441,0.5708530841400095,-0.07464296214061786
2022-07-31 22:45:00,-0.6549058279375669,-0.3702940584937562,0.5195005887860441,0.5624972568251346,-0.08771160625493757
2022-07-31 23:00:00,-0.6549058279375669,-0.3702940584937562,0.4736484224186737,0.5541414295102598,-0.09424592831209742
2022-07-31 23:15:00,-0.6549058279375669,-0.3702940584937562,0.4736484224186737,0.5374297748805101,-0.10731457242641713
2022-07-31 23:30:00,-0.6549058279375669,-0.3702940584937562,0.4507223392349885,0.5290739475656353,-0.10731457242641713
2022-07-31 23:45:00,-0.6549058279375669,-0.3702940584937562,0.42779625605130334,0.5207181202507605,-0.12038321654073685
2022-08-01 00:00:00,-0.6549058279375669,-0.3702940584937562,0.4048701728676181,0.5123622929358856,-0.12038321654073685
2022-08-01 00:15:00,-0.6549058279375669,-0.3702940584937562,0.38194408968393295,0.5040064656210109,-0.1269175385978967
2022-08-01 00:30:00,-0.6549058279375669,-0.3702940584937562,0.3590180065002478,0.49565063830613604,-0.13345186065505654
2022-08-01 00:45:00,-0.6549058279375669,-0.3702940584937562,0.33609192331656257,0.48729481099126126,-0.13345186065505654
2022-08-01 01:00:00,-0.6549058279375669,-0.3702940584937562,0.3131658401328774,0.47893898367638643,-0.1399861827122164
2022-08-01 01:15:00,-0.6549058279375669,-0.3702940584937562,0.2902397569491922,0.4705831563615116,-0.1399861827122164
2022-08-01 01:30:00,-0.6549058279375669,-0.3702940584937562,0.2902397569491922,0.46222732904663677,-0.14652050476937625
2022-08-01 01:45:00,-0.6549058279375669,-0.3702940584937562,0.267313673765507,0.453871501731762,-0.15305482682653612
2022-08-01 02:00:00,-0.6549058279375669,-0.3702940584937562,0.2443875905818218,0.44551567441688716,-0.15305482682653612
2022-08-01 02:15:00,-0.6549058279375669,-0.3702940584937562,0.22146150739813664,0.43715984710201233,-0.15958914888369596
2022-08-01 02:30:00,-0.6549058279375669,-0.3702940584937562,0.19853542421445144,0.4288040197871375,-0.15958914888369596
2022-08-01 02:45:00,-0.6549058279375669,-0.3555761603690563,0.17560934103076625,0.42044819247226267,-0.16612347094085583
2022-08-01 03:00:00,-0.6549058279375669,-0.3702940584937562,0.17560934103076625,0.4120923651573879,-0.16612347094085583
2022-08-01 03:15:00,-0.6549058279375669,-0.3702940584937562,0.12975717466339587,0.40373653784251307,-0.16612347094085583
2022-08-01 03:30:00,-0.6516035872398649,-0.3702940584937562,0.12975717466339587,0.39538071052763823,-0.16612347094085583
